"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","SE","Sweden",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2011","UK","United Kingdom",14.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","AT","Austria",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","BE","Belgium",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","CZ","Czechia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","DE","Germany",9.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","DK","Denmark",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","EL","Greece",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","ES","Spain",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","EU27_21","EU (without UK)",28.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","EU27_UK_21","EU (with UK until 2019)",47.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","EUEEA30_21","EU/EEA (without UK)",28.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",47.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","FI","Finland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","FR","France",10.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","HU","Hungary",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","IE","Ireland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","IT","Italy",5.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","SE","Sweden",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2012","UK","United Kingdom",19.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","AT","Austria",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","BE","Belgium",5.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","CZ","Czechia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","DE","Germany",16.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","DK","Denmark",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","EL","Greece",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","ES","Spain",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","EU27_21","EU (without UK)",44.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","EU27_UK_21","EU (with UK until 2019)",70.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","EUEEA30_21","EU/EEA (without UK)",44.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",70.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","FI","Finland",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","FR","France",12.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","HU","Hungary",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","IE","Ireland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","IT","Italy",3.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","SE","Sweden",6.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2013","UK","United Kingdom",26.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","BE","Belgium",69.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","CZ","Czechia",3.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","DE","Germany",161.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","DK","Denmark",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","EL","Greece",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","ES","Spain",272.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","EU27_21","EU (without UK)",1342.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","EU27_UK_21","EU (with UK until 2019)",1641.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","EUEEA30_21","EU/EEA (without UK)",1342.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",1641.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","FI","Finland",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","FR","France",775.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","HU","Hungary",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","IE","Ireland",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","IT","Italy",39.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","NL","Netherlands",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","SE","Sweden",19.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2014","UK","United Kingdom",299.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","BE","Belgium",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","CZ","Czechia",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","DE","Germany",109.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","DK","Denmark",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","EL","Greece",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","ES","Spain",232.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","EU27_21","EU (without UK)",457.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","EU27_UK_21","EU (with UK until 2019)",563.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","EUEEA30_21","EU/EEA (without UK)",457.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",563.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","FI","Finland",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","FR","France",68.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","HU","Hungary",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","IE","Ireland",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","IT","Italy",19.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","LV","Latvia",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","NL","Netherlands",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","PT","Portugal",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","SE","Sweden",23.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2015","UK","United Kingdom",106.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","AT","Austria",9.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","BE","Belgium",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","CZ","Czechia",7.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","DE","Germany",72.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","DK","Denmark",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","EL","Greece",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","ES","Spain",105.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","EU27_21","EU (without UK)",281.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","EU27_UK_21","EU (with UK until 2019)",450.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","EUEEA30_21","EU/EEA (without UK)",281.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",450.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","FI","Finland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","FR","France",42.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","HU","Hungary",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","IE","Ireland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","IT","Italy",17.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","MT","Malta",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","NL","Netherlands",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","PT","Portugal",3.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","SE","Sweden",20.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","SI","Slovenia",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2016","UK","United Kingdom",169.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","AT","Austria",5.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","BE","Belgium",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","CZ","Czechia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","DE","Germany",31.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","DK","Denmark",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","EL","Greece",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","ES","Spain",51.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","EU27_21","EU (without UK)",126.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","EU27_UK_21","EU (with UK until 2019)",230.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","EUEEA30_21","EU/EEA (without UK)",126.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",230.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","FI","Finland",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","FR","France",18.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","HU","Hungary",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","IE","Ireland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","IT","Italy",7.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","NL","Netherlands",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","PT","Portugal",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","SE","Sweden",13.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2017","UK","United Kingdom",104.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","AT","Austria",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","BE","Belgium",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","CZ","Czechia",6.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","DE","Germany",26.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","DK","Denmark",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","EL","Greece",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","ES","Spain",27.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","EU27_21","EU (without UK)",109.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","EU27_UK_21","EU (with UK until 2019)",168.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","EUEEA30_21","EU/EEA (without UK)",109.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","EUEEAUK_21","EU/EEA (with UK until 2019)",168.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","FI","Finland",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","FR","France",16.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","HU","Hungary",3.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","IE","Ireland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","IT","Italy",4.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","NL","Netherlands",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","PT","Portugal",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","RO","Romania",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","SE","Sweden",20.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2018","UK","United Kingdom",59.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","AT","Austria",17.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","BE","Belgium",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","CZ","Czechia",15.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","DE","Germany",84.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","DK","Denmark",4.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","EL","Greece",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","ES","Spain",46.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","EU27_21","EU (without UK)",371.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","EU27_UK_21","EU (with UK until 2019)",465.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","EUEEA30_21","EU/EEA (without UK)",371.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","EUEEAUK_21","EU/EEA (with UK until 2019)",465.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","FI","Finland",4.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","FR","France",107.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","HU","Hungary",5.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","IE","Ireland",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","IT","Italy",25.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","LU","Luxembourg",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","NL","Netherlands",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","PL","Poland",2.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","PT","Portugal",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","SE","Sweden",58.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2019","UK","United Kingdom",94.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","AT","Austria",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","BE","Belgium",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","CZ","Czechia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","DE","Germany",26.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","DK","Denmark",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","EL","Greece",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","ES","Spain",9.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","EU27_21","EU (without UK)",54.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","EU27_UK_21","EU (with UK until 2019)",54.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","EUEEA30_21","EU/EEA (without UK)",54.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","EUEEAUK_21","EU/EEA (with UK until 2019)",54.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","FI","Finland",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","FR","France",13.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","HR","Croatia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","HU","Hungary",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","IE","Ireland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","IT","Italy",5.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","LT","Lithuania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","LU","Luxembourg",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","LV","Latvia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","MT","Malta",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","NL","Netherlands",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","PL","Poland",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","PT","Portugal",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","RO","Romania",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","SE","Sweden",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","SI","Slovenia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2020","SK","Slovakia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","AT","Austria",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","BE","Belgium",-,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","CZ","Czechia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","DE","Germany",8.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","DK","Denmark",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","EE","Estonia",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","EL","Greece",0.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","ES","Spain",1.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","EU27_21","EU (without UK)",14.000000000,""
"Chikungunya virus disease","Travel-associated cases","Reported cases","N","2021","EU27_UK_21","EU (with UK until 2019)",14.000000000,""
